GeneNames	knockout	wt	log2fc	log2(Fold_change) normalized	z-score	p-value	q-value	q-value(Storey et al. 2003)	Signature(p-value < 0.001)
XOO2460	479	394	0.281830026	0.296065221	3.024721551	0.002488621	0.006875867	0.002416923	FALSE
XOO0450	1148	1018	0.173385081	0.187620275	3.024004303	0.002494529	0.006887442	0.002420653	FALSE
XOO4324	84	129	-0.618909833	-0.604674638	-3.023838344	0.002495898	0.006886479	0.002420653	FALSE
XOO4063	59	31	0.928446739	0.942681934	3.021581904	0.002514576	0.006933243	0.002437091	FALSE
XOO4540	23	7	1.716207034	1.730442229	3.021186026	0.002517866	0.006937543	0.002438602	FALSE
XOO3675	1438	1620	-0.171930137	-0.157694943	-3.02025845	0.002525591	0.006954048	0.002444404	FALSE
XOO0885	266	203	0.389946518	0.404181713	3.019942049	0.002528231	0.006956538	0.002445279	FALSE
XOO1787	346	274	0.336596145	0.350831339	3.01743043	0.002549275	0.007009633	0.002463943	FALSE
XOO3459	111	162	-0.545434137	-0.531198942	-3.015005644	0.002569745	0.007061074	0.002482024	FALSE
XOO0512	71	40	0.827819025	0.842054219	3.01290928	0.002587563	0.007105163	0.002497522	FALSE
XOO2868	825	961	-0.220142312	-0.205907117	-3.011855104	0.002596565	0.007125003	0.002504496	FALSE
XOO2375	34	64	-0.912537159	-0.898301964	-3.007136025	0.002637217	0.007231603	0.002541967	FALSE
XOO1404	193	259	-0.42435125	-0.410116056	-3.005716564	0.002649558	0.007260478	0.002552117	FALSE
XOO1110	13	2	2.700439718	2.714674913	3.004516469	0.002660034	0.007284204	0.002560457	FALSE
XOO0085	22	47	-1.095157233	-1.080922038	-3.004274476	0.00266215	0.007285025	0.002560745	FALSE
XOO1870	29	57	-0.974909019	-0.960673824	-3.002339504	0.002679132	0.007326494	0.002575322	FALSE
XOO3084	706	604	0.225119634	0.239354829	2.998169948	0.002716062	0.007422421	0.002609041	FALSE
XOO3435	267	344	-0.365568823	-0.351333628	-2.997913277	0.00271835	0.007423614	0.00260946	FALSE
XOO1219	598	504	0.246721751	0.260956945	2.997084419	0.002725752	0.007438761	0.002614785	FALSE
XOO1833	43	76	-0.821662759	-0.807427564	-2.99220082	0.00276974	0.007553665	0.002655174	FALSE
XOO4272	21	6	1.807354922	1.821590117	2.991280227	0.002778104	0.007571326	0.002661382	FALSE
XOO2903	434	354	0.293945682	0.308180877	2.990655386	0.002783795	0.00758168	0.002664041	FALSE
XOO2530	2669	2920	-0.129669064	-0.115433869	-2.990560344	0.002784661	0.007578891	0.002664041	FALSE
XOO3107	9	0	4.169925001	4.184160196	2.98692742	0.002817966	0.007661734	0.002692248	FALSE
XOO3389	9	0	4.169925001	4.184160196	2.98692742	0.002817966	0.007661734	0.002692248	FALSE
XOO2075	670	571	0.23067035	0.244905545	2.985574054	0.002830466	0.007687898	0.002702358	FALSE
XOO2493	723	849	-0.231768907	-0.217533712	-2.984693989	0.002838621	0.00770483	0.00270831	FALSE
XOO2412	324	408	-0.332575339	-0.318340144	-2.975283665	0.002927177	0.00793982	0.002790911	FALSE
XOO1542	156	109	0.517217894	0.531453089	2.974568056	0.002934014	0.007952982	0.002795537	FALSE
XOO1142	121	80	0.596935142	0.611170337	2.971326116	0.002965167	0.008031997	0.002823312	FALSE
XOO1064	1922	2131	-0.148922257	-0.134687062	-2.970631992	0.002971877	0.008044736	0.00282779	FALSE
XOO3189	569	680	-0.257106094	-0.242870899	-2.969152442	0.002986224	0.008078119	0.002839524	FALSE
XOO4791	211	279	-0.403022123	-0.388786929	-2.968325251	0.002994273	0.008094431	0.002843592	FALSE
XOO3918	301	235	0.35710273	0.371337925	2.968298078	0.002994538	0.008089691	0.002843592	FALSE
XOO4135	436	533	-0.289807398	-0.275572203	-2.965731734	0.003019638	0.008152005	0.002865495	FALSE
XOO4329	420	342	0.296393003	0.310628197	2.964123934	0.00303546	0.008189206	0.002878572	FALSE
XOO4487	169	230	-0.444610615	-0.43037542	-2.961941242	0.003057061	0.008241936	0.002894409	FALSE
XOO4390	84	128	-0.607682577	-0.593447383	-2.96192512	0.003057221	0.008236828	0.002894409	FALSE
XOO4084	769	664	0.211800357	0.226035551	2.961814273	0.003058322	0.00823426	0.002894409	FALSE
XOO0647	734	860	-0.228556597	-0.214321402	-2.961260394	0.003063828	0.008243548	0.002897674	FALSE
XOO1725	1348	1211	0.154621631	0.168856826	2.958826904	0.003088125	0.008303349	0.002918694	FALSE
XOO2937	37	16	1.209453366	1.22368856	2.958461642	0.003091787	0.008307624	0.002920197	FALSE
XOO2953	602	509	0.242097831	0.256333025	2.956178135	0.003114771	0.008363777	0.002939935	FALSE
XOO2092	430	526	-0.29072614	-0.276490945	-2.955541702	0.003121205	0.008375442	0.002941171	FALSE
XOO2214	102	150	-0.556393349	-0.542158154	-2.955422909	0.003122407	0.008373064	0.002941171	FALSE
XOO2364	514	428	0.264157563	0.278392757	2.95530206	0.003123631	0.008370745	0.002941171	FALSE
XOO0477	236	178	0.406909618	0.421144813	2.955223189	0.003124429	0.008367293	0.002941171	FALSE
XOO1060	15	36	-1.263034406	-1.248799211	-2.950567837	0.003171904	0.00848876	0.002983868	FALSE
XOO4439	838	729	0.201031429	0.215266624	2.950062479	0.003177097	0.008496985	0.002986759	FALSE
XOO3243	343	273	0.329307625	0.34354282	2.945623046	0.003223049	0.008614136	0.003027938	FALSE
XOO4548	256	330	-0.366322214	-0.35208702	-2.942182709	0.003259076	0.00870462	0.003059744	FALSE
XOO1512	54	28	0.94753258	0.961767775	2.939501517	0.003287407	0.008774443	0.003084287	FALSE
XOO2888	341	426	-0.321081691	-0.306846497	-2.936289884	0.003321638	0.00885991	0.00311433	FALSE
XOO2163	351	437	-0.316162249	-0.301927055	-2.928778895	0.003402964	0.009070799	0.003188459	FALSE
XOO3631	108	70	0.625604485	0.63983968	2.92428786	0.003452453	0.009196601	0.00323268	FALSE
XOO3437	312	393	-0.332983283	-0.318748089	-2.923608515	0.003459996	0.009210574	0.003237591	FALSE
XOO1069	1323	1189	0.154064347	0.168299541	2.921859499	0.003479485	0.009256307	0.003253666	FALSE
XOO4413	56	92	-0.716207034	-0.701971839	-2.914950707	0.003557447	0.009457431	0.003324363	FALSE
XOO4544	1365	1536	-0.170277265	-0.15604207	-2.910889199	0.003604018	0.009574889	0.003365651	FALSE
XOO0494	3375	3172	0.089494731	0.103729926	2.909525069	0.003619784	0.009610405	0.003378135	FALSE
XOO2722	32	13	1.299560282	1.313795476	2.90814105	0.003635843	0.009646654	0.003390877	FALSE
XOO1094	1023	905	0.176816448	0.191051642	2.90505707	0.003671861	0.009735775	0.003422204	FALSE
XOO0424	392	482	-0.298179492	-0.283944297	-2.901726771	0.003711121	0.009833366	0.003456508	FALSE
XOO1478	286	363	-0.343954401	-0.329719207	-2.90098523	0.003719914	0.009850156	0.003462409	FALSE
XOO4403	64	102	-0.672425342	-0.658190147	-2.899776557	0.003734288	0.009881689	0.003473493	FALSE
XOO4350	67	38	0.818161677	0.832396872	2.898086055	0.003754476	0.009928557	0.003488004	FALSE
XOO3298	474	393	0.270357747	0.284592941	2.898055814	0.003754838	0.009922969	0.003488004	FALSE
XOO1322	396	322	0.298439742	0.312674937	2.896117029	0.003778115	0.009977907	0.003507315	FALSE
XOO1067	100	64	0.64385619	0.658091384	2.885022937	0.003913851	0.010329579	0.00363093	FALSE
XOO1767	1	10	-3.321928095	-3.3076929	-2.882959114	0.003939586	0.010390657	0.0036524	FALSE
XOO0241	517	433	0.255797256	0.27003245	2.879075433	0.003988429	0.010512566	0.003693231	FALSE
XOO0856	186	248	-0.415037499	-0.400802305	-2.879040699	0.003988869	0.010506816	0.003693231	FALSE
XOO0630	111	73	0.604591307	0.618826502	2.877723464	0.004005561	0.010543857	0.003706012	FALSE
XOO0558	542	647	-0.255472861	-0.241237666	-2.877536736	0.004007932	0.010543177	0.003706012	FALSE
XOO3043	128	87	0.557056504	0.571291699	2.876470175	0.004021502	0.010571935	0.003716091	FALSE
XOO1323	140	97	0.529370175	0.543605369	2.876265816	0.004024107	0.010571851	0.003716091	FALSE
XOO3060	878	1012	-0.204916445	-0.190681251	-2.869778471	0.004107595	0.010784117	0.003790704	FALSE
XOO1170	285	361	-0.341036918	-0.326801723	-2.868833677	0.004119884	0.010809302	0.003798047	FALSE
XOO2219	248	319	-0.363216303	-0.348981109	-2.868752456	0.004120942	0.010805007	0.003798047	FALSE
XOO3033	60	33	0.862496476	0.876731671	2.866479635	0.004150649	0.010875785	0.003822926	FALSE
XOO4126	120	170	-0.502500341	-0.488265146	-2.860126471	0.004234721	0.011088828	0.003897813	FALSE
XOO0242	1142	1295	-0.181389447	-0.167154253	-2.857524767	0.004269593	0.011172845	0.003927345	FALSE
XOO2716	453	375	0.272620455	0.286855649	2.854529041	0.004310069	0.011271407	0.003961991	FALSE
XOO1609	220	166	0.406320282	0.420555477	2.849580654	0.00437769	0.011440783	0.004021528	FALSE
XOO3880	259	331	-0.353879119	-0.339643925	-2.848636738	0.004390698	0.011467302	0.004030849	FALSE
XOO0986	1570	1429	0.135758643	0.149993837	2.845853154	0.004429262	0.011560488	0.004063605	FALSE
XOO0001	608	718	-0.23991252	-0.225677326	-2.843472646	0.004462484	0.011639622	0.004091421	FALSE
XOO2358	56	91	-0.700439718	-0.686204524	-2.841701578	0.004487347	0.011696863	0.004111542	FALSE
XOO1498	65	37	0.812914447	0.827149642	2.839088995	0.004524254	0.011785402	0.004141062	FALSE
XOO3626	232	300	-0.370837695	-0.356602501	-2.839005126	0.004525443	0.011780845	0.004141062	FALSE
XOO1048	161	218	-0.437267447	-0.423032252	-2.838041925	0.004539122	0.011804956	0.004148192	FALSE
XOO3363	161	218	-0.437267447	-0.423032252	-2.838041925	0.004539122	0.011804956	0.004148192	FALSE
XOO4443	214	161	0.410550108	0.424785303	2.836638693	0.004559117	0.011845432	0.004163765	FALSE
XOO1363	1632	1489	0.132297303	0.146532498	2.836269901	0.004564386	0.011851439	0.004165876	FALSE
XOO3815	15	35	-1.222392421	-1.208157227	-2.834508802	0.004589619	0.011909245	0.004186196	FALSE
XOO1341	219	285	-0.380031049	-0.365795855	-2.833933385	0.004597892	0.011922993	0.004191028	FALSE
XOO2431	144	101	0.511713519	0.525948713	2.830967967	0.004640737	0.012026318	0.004227348	FALSE
XOO1822	74	44	0.750021747	0.764256942	2.829613631	0.004660425	0.012069537	0.00424254	FALSE
XOO3134	120	81	0.567040593	0.581275787	2.828902797	0.004670788	0.012088567	0.004249229	FALSE
XOO4181	2001	2205	-0.140057489	-0.125822294	-2.827255445	0.004694886	0.012143096	0.004268396	FALSE
XOO1016	145	199	-0.456715531	-0.442480336	-2.826655586	0.004703689	0.01215802	0.004273642	FALSE
XOO2142	109	72	0.598259323	0.612494518	2.825599203	0.004719227	0.012190323	0.004284997	FALSE
XOO1890	25	9	1.473931188	1.488166383	2.824952542	0.004728762	0.012207087	0.004290664	FALSE
XOO2705	1885	1733	0.121292869	0.135528064	2.82476314	0.004731558	0.012206445	0.004290664	FALSE
XOO2683	1332	1496	-0.167516093	-0.153280898	-2.823239604	0.004754103	0.012256719	0.004308105	FALSE
XOO0970	85	127	-0.579293751	-0.565058556	-2.823050663	0.004756905	0.012256063	0.004308105	FALSE
XOO2273	169	227	-0.425669051	-0.411433856	-2.822301658	0.004768031	0.012276836	0.004315407	FALSE
XOO3651	12	2	2.584962501	2.599197695	2.819717071	0.004806601	0.012368205	0.004347524	FALSE
XOO4051	201	150	0.422233001	0.436468195	2.819021033	0.004817036	0.012387106	0.004354168	FALSE
XOO4322	609	520	0.227930605	0.242165799	2.815892087	0.0048642	0.012500371	0.004393981	FALSE
XOO2033	152	108	0.493040011	0.507275206	2.81437219	0.004887261	0.012551588	0.004411984	FALSE
XOO3932	66	38	0.796466606	0.810701801	2.811960625	0.004924053	0.012637983	0.004442353	FALSE
XOO3228	5095	5435	-0.093197889	-0.078962694	-2.80962194	0.004959973	0.012722028	0.004471896	FALSE
XOO0581	54	88	-0.704544116	-0.690308922	-2.809182662	0.004966746	0.012731256	0.004475139	FALSE
XOO3816	601	709	-0.238420637	-0.224185442	-2.807638652	0.004990619	0.012784276	0.004491871	FALSE
XOO2464	298	374	-0.327725939	-0.313490745	-2.807569525	0.00499169	0.012778855	0.004491871	FALSE
XOO1154	4524	4304	0.071920851	0.086156046	2.806865847	0.005002607	0.012798629	0.004498821	FALSE
XOO3550	100	145	-0.5360529	-0.521817706	-2.80660563	0.005006649	0.012800802	0.004499585	FALSE
XOO4337	383	469	-0.292243531	-0.278008336	-2.805369931	0.005025886	0.012841796	0.004513995	FALSE
XOO0307	1068	952	0.165878168	0.180113363	2.803649313	0.005052783	0.012902298	0.004532263	FALSE
XOO2699	2885	3132	-0.118512894	-0.104277699	-2.803387332	0.00505689	0.012904565	0.004532263	FALSE
XOO2529	705	822	-0.221515136	-0.207279942	-2.803385842	0.005056913	0.012896415	0.004532263	FALSE
XOO1249	470	392	0.261807102	0.276042297	2.803246993	0.005059091	0.012893767	0.004532263	FALSE
XOO0725	479	575	-0.2635363	-0.249301105	-2.799437194	0.005119177	0.013038616	0.004583179	FALSE
XOO2993	28	11	1.347923303	1.362158498	2.796916613	0.005159285	0.013132427	0.004616154	FALSE
XOO3983	47	24	0.969626351	0.983861546	2.794643739	0.005195694	0.013216711	0.004645781	FALSE
XOO1425	663	571	0.215518125	0.229753319	2.793511767	0.005213913	0.013254647	0.004659115	FALSE
XOO0641	1552	1728	-0.15497466	-0.140739465	-2.792155123	0.005235825	0.013301915	0.004675731	FALSE
XOO3853	874	769	0.184649682	0.198884876	2.791420107	0.005247731	0.01332372	0.004683395	FALSE
XOO0202	14	3	2.222392421	2.236627616	2.790740877	0.005258755	0.01334326	0.004690264	FALSE
XOO1779	161	217	-0.430634354	-0.41639916	-2.790332486	0.005265394	0.013351654	0.004693214	FALSE
XOO4358	37	17	1.121990524	1.136225719	2.788957778	0.005287796	0.013399983	0.004710202	FALSE
XOO2196	31	13	1.253756592	1.267991787	2.784563038	0.00535999	0.013574353	0.004771495	FALSE
XOO4457	365	448	-0.295602268	-0.281367074	-2.773346934	0.005548293	0.014042367	0.004936005	FALSE
XOO2029	444	369	0.26693886	0.281174055	2.772782538	0.005557925	0.014057868	0.004941454	FALSE
XOO2052	182	241	-0.405094696	-0.390859501	-2.772482973	0.005563043	0.014061942	0.004942886	FALSE
XOO1918	605	712	-0.234942099	-0.220706904	-2.771587605	0.005578366	0.014091789	0.004953378	FALSE
XOO4104	113	160	-0.501749132	-0.487513938	-2.770818607	0.005591557	0.014116216	0.004961964	FALSE
XOO3460	164	220	-0.423807709	-0.409572514	-2.766765382	0.005661548	0.014283919	0.005020913	FALSE
XOO3361	217	281	-0.372875088	-0.358639893	-2.762348981	0.00573871	0.01446949	0.005084543	FALSE
XOO3549	119	167	-0.488886529	-0.474651335	-2.76224643	0.005740513	0.014464939	0.005084543	FALSE
XOO1086	1153	1035	0.155761745	0.16999694	2.7543203	0.005881418	0.014810681	0.005206074	FALSE
XOO1723	427	354	0.27048671	0.284721904	2.751793903	0.005926981	0.014916049	0.005243112	FALSE
XOO2531	1492	1662	-0.155672847	-0.141437652	-2.751540264	0.005931573	0.01491824	0.005243882	FALSE
XOO3858	289	229	0.335721894	0.349957089	2.751231921	0.005937159	0.014922929	0.00524553	FALSE
YXOOp06	832	731	0.186712122	0.200947317	2.750767642	0.00594558	0.014934731	0.005249678	FALSE
XOO0453	363	445	-0.293835788	-0.279600593	-2.747532274	0.00600456	0.015073438	0.005298435	FALSE
XOO1649	52	28	0.893084796	0.907319991	2.747048315	0.006013428	0.015086252	0.005302939	FALSE
XOO4062	361	294	0.296182682	0.310417877	2.746272866	0.006027661	0.015112503	0.005312167	FALSE
XOO1658	56	31	0.853158612	0.867393806	2.744223247	0.006065427	0.015197686	0.005342109	FALSE
XOO0253	143	195	-0.447458977	-0.433223782	-2.74396409	0.006070218	0.015200189	0.005342989	FALSE
XOO2404	121	169	-0.482016199	-0.467781004	-2.741779868	0.006110728	0.015292077	0.005375289	FALSE
XOO1371	26	10	1.378511623	1.392746818	2.741129911	0.006122829	0.015312803	0.005382574	FALSE
XOO3495	3000	2820	0.089267338	0.103502533	2.737078754	0.006198745	0.015492998	0.005445914	FALSE
XOO4066	229	176	0.379772169	0.394007364	2.736320375	0.00621305	0.015519077	0.005455081	FALSE
XOO0813	69	41	0.750972452	0.765207647	2.735293577	0.006232466	0.015557881	0.005468721	FALSE
XOO4188	775	678	0.192911037	0.207146232	2.733807885	0.006260656	0.015618525	0.00548767	FALSE
XOO2696	715	830	-0.215168095	-0.2009329	-2.733745083	0.00626185	0.01561179	0.00548767	FALSE
XOO0247	45	23	0.96829114	0.982526335	2.731457138	0.006305494	0.015710831	0.005522484	FALSE
XOO2012	139	190	-0.450914536	-0.436679341	-2.728525017	0.006361826	0.015841343	0.00556836	FALSE
XOO0212	128	89	0.524266569	0.538501764	2.726822415	0.006394744	0.015913427	0.005593698	FALSE
XOO0945	164	219	-0.417235055	-0.40299986	-2.719266399	0.006542689	0.016266444	0.005716014	FALSE
XOO2402	164	219	-0.417235055	-0.40299986	-2.719266399	0.006542689	0.016266444	0.005716014	FALSE
XOO2346	964	857	0.169737942	0.183973137	2.718869793	0.006550539	0.016270824	0.005719326	FALSE
XOO1828	286	358	-0.32394444	-0.309709246	-2.715497482	0.006617628	0.016427288	0.005774324	FALSE
XOO1880	409	495	-0.275327682	-0.261092487	-2.714673101	0.006634122	0.016458041	0.005785134	FALSE
XOO1144	211	273	-0.371657952	-0.357422758	-2.714072727	0.006646157	0.016477702	0.005792045	FALSE
XOO2448	108	153	-0.502500341	-0.488265146	-2.713348675	0.006660698	0.016503547	0.005799821	FALSE
XOO3520	184	242	-0.395301281	-0.381066087	-2.713218701	0.006663311	0.016499824	0.005799821	FALSE
XOO4052	177	131	0.434182549	0.448417743	2.712167373	0.006684483	0.016542033	0.005814658	FALSE
XOO4226	816	938	-0.201018771	-0.186783576	-2.708191392	0.0067651	0.016731206	0.005879863	FALSE
XOO0341	440	529	-0.265764199	-0.251529004	-2.708059568	0.006767787	0.016727534	0.005879863	FALSE
XOO4497	305	379	-0.313388606	-0.299153411	-2.703727589	0.006856648	0.016936722	0.00595026	FALSE
XOO0041	1200	1349	-0.168855942	-0.154620748	-2.703697906	0.00685726	0.016927805	0.00595026	FALSE
XOO1143	309	248	0.317266718	0.331501912	2.703453273	0.00686231	0.016929846	0.005950977	FALSE
XOO1316	9	1	3.169925001	3.184160196	2.703141802	0.006868744	0.016935297	0.005952894	FALSE
XOO2157	104	148	-0.509013647	-0.494778453	-2.701191341	0.006909158	0.01702447	0.005984239	FALSE
XOO2323	324	400	-0.304006187	-0.289770992	-2.694893528	0.007041113	0.017338956	0.006094783	FALSE
XOO3543	115	161	-0.485426827	-0.471191633	-2.694015257	0.007059693	0.01737404	0.006107115	FALSE
XOO1151	1047	937	0.160140489	0.174375684	2.690184635	0.00714125	0.017563969	0.006173877	FALSE
XOO0245	107	72	0.571541985	0.58577718	2.689862444	0.007148148	0.017570156	0.006176052	FALSE
XOO1788	361	441	-0.288779819	-0.274544624	-2.688049526	0.007187074	0.017655011	0.006205879	FALSE
XOO0577	630	736	-0.224353938	-0.210118743	-2.687662692	0.007195404	0.017664651	0.006206537	FALSE
XOO0013	121	168	-0.473454186	-0.459218991	-2.687605115	0.007196645	0.017656884	0.006206537	FALSE
XOO1376	19	6	1.662965013	1.677200207	2.686116774	0.007228782	0.017719466	0.006226632	FALSE
XOO1562	19	6	1.662965013	1.677200207	2.686116774	0.007228782	0.017719466	0.006226632	FALSE
XOO3438	86	126	-0.551015169	-0.536779974	-2.684312796	0.007267907	0.017799047	0.006256509	FALSE
XOO2881	926	1055	-0.1881589	-0.173923706	-2.68039691	0.007353491	0.017997647	0.006326318	FALSE
XOO3566	6688	6446	0.053170659	0.067405854	2.679571218	0.007371652	0.018031088	0.006338073	FALSE
XOO0227	901	799	0.173331603	0.187566798	2.678179212	0.00740236	0.018095159	0.006360595	FALSE
XOO3688	197	149	0.402883299	0.417118494	2.676062855	0.007449267	0.018198728	0.006397	FALSE
XOO0311	25	48	-0.941106311	-0.926871116	-2.67380614	0.007499579	0.018304909	0.006432365	FALSE
XOO4099	25	48	-0.941106311	-0.926871116	-2.67380614	0.007499579	0.018304909	0.006432365	FALSE
XOO1852	1178	1324	-0.168563583	-0.154328388	-2.673589826	0.007504418	0.018300006	0.0064326	FALSE
XOO0806	533	454	0.231443235	0.24567843	2.67089267	0.007564983	0.018436485	0.006480573	FALSE
XOO0861	160	117	0.451563375	0.46579857	2.670522312	0.007573334	0.018445623	0.006483785	FALSE
XOO0347	615	719	-0.22540536	-0.211170166	-2.66924199	0.007602266	0.018504847	0.006504603	FALSE
XOO2723	198	150	0.40053793	0.414773124	2.668846057	0.007611233	0.018515432	0.006508324	FALSE
XOO1590	18	38	-1.078002512	-1.063767317	-2.666400597	0.007666828	0.018639364	0.006551887	FALSE
XOO1234	72	44	0.710493383	0.724728577	2.664945179	0.007700087	0.018708879	0.006576322	FALSE
XOO0572	288	230	0.32443495	0.338670145	2.66309143	0.007742637	0.018800868	0.006608657	FALSE
XOO4299	523	445	0.23300561	0.247240805	2.661819653	0.007771951	0.018860624	0.006626256	FALSE
XOO4107	432	361	0.259032475	0.27326767	2.661788908	0.007772661	0.018850935	0.006626256	FALSE
XOO0019	109	74	0.558730959	0.572966154	2.661412567	0.007781355	0.018860611	0.006629657	FALSE
XOO4050	362	297	0.285526766	0.299761961	2.660579472	0.007800632	0.018895911	0.006642065	FALSE
XOO2515	54	86	-0.671377253	-0.657142058	-2.658885601	0.007839958	0.018979705	0.006671519	FALSE
XOO2310	225	174	0.370837695	0.38507289	2.654918991	0.007932746	0.019192744	0.006746405	FALSE
XOO1804	62	96	-0.63076619	-0.616530996	-2.654229922	0.007948964	0.019220385	0.00675612	FALSE
XOO2459	387	320	0.274261661	0.288496856	2.652719141	0.007984628	0.019294981	0.006782342	FALSE
XOO4161	136	185	-0.443918619	-0.429683425	-2.652462251	0.007990706	0.019298037	0.006783416	FALSE
XOO2563	479	570	-0.250936263	-0.236701069	-2.652151651	0.007998061	0.01930417	0.006785572	FALSE
XOO1536	229	292	-0.350620771	-0.336385576	-2.651374693	0.008016485	0.019336997	0.006797111	FALSE
XOO0509	201	260	-0.371316122	-0.357080927	-2.64628309	0.008138168	0.01961871	0.006896135	FALSE
XOO3796	389	322	0.272709467	0.286944661	2.645968033	0.008145751	0.019625191	0.006898413	FALSE
